"id","name","host_id","host_name","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
946257037391119232,"Bold Bohemian Splendor | 1PBR | Pilsen",43933909,"Nat","North Lawndale",41.8627812345433,-87.6965138910304,"Private room",41,1,3,"2024-03-20",1.8,20,2,3,"R23000103897"
946342407326967680,"booking for 2 plus 1more",489086639,"Victoria","East Side",41.70185,-87.52842,"Private room",45,1,5,"2024-02-15",0.79,2,265,5,"R23000096558"
946562224628344064,"Historic Worker's Cottage",2763879,"Sarah","Pullman",41.6868152081709,-87.6100727804136,"Entire home/apt",115,2,7,"2024-03-03",1.12,1,96,7,"R23000106796"
946597500033368320,"Lincoln Park: 2BR a/c, w/d, nr Oz Park & L Train",528700940,"Rove Homes","Lincoln Park",41.9205214430906,-87.6484410930571,"Entire home/apt",145,2,2,"2024-01-09",0.5,1,46,2,"R23000110280"
946948795869099264,"Modern Vintage Walkable to Dining & Lakeshore",41554295,"Alfredo","Edgewater",41.9846,-87.66496,"Entire home/apt",114,2,23,"2024-03-18",3.09,1,246,23,"R23000095391"
947581269026310400,"River North Apt.  w/ River View",879929,"Dipan","Near North Side",41.89042,-87.62563,"Entire home/apt",107,32,1,"2023-12-02",0.26,1,215,1,""
947741672309816960,"South-loop Studio (303)",529012129,"Qiuping","Loop",41.87368,-87.62639,"Private room",160,32,12,"2024-03-17",1.87,4,218,12,"R24000115087"
947773199277895168,"Old Town Chicago Home",476089434,"Pat","Lincoln Park",41.91335,-87.636,"Entire home/apt",151,1,20,"2024-03-17",3.05,1,152,20,"R22000092433"
947945950715628160,"Cozy apartment near Oak Park!",400303240,"Kassem","Austin",41.8993212120475,-87.7701700120332,"Entire home/apt",61,3,3,"2024-03-02",0.63,1,325,3,"R23000107720"
948073378669236736,"Lovely 3 BR. Great Location!",483243086,"Roberto","Humboldt Park",41.9135125,-87.7044161,"Entire home/apt",178,2,13,"2024-03-17",1.67,1,303,13,"R22000092232"
948089100642169856,"Beautiful PVT Rm, Near U of C  hospital",425522201,"Steven","Douglas",41.82887,-87.62724,"Private room",65,2,6,"2024-02-18",0.88,9,73,6,"R23000106414"
948174944305524480,"Mahogany Room",527346478,"Yuliia","North Lawndale",41.859764263362,-87.6948792186155,"Private room",60,1,17,"2024-03-15",2.22,5,260,17,"R23000106148"
948188116434450048,"Poplar Room",527346478,"Yuliia","North Lawndale",41.8602238893314,-87.6950824445687,"Private room",60,1,11,"2024-03-17",1.43,5,270,11,"R23000106148"
948194364672684928,"Maple Room",527346478,"Yuliia","North Lawndale",41.85845,-87.69353,"Private room",60,1,10,"2023-11-06",1.29,5,270,10,"R23000106148"
948385533066604800,"Southloop Studio (309)",529012129,"Qiuping","Loop",41.8711564271494,-87.628055177629,"Private room",165,32,5,"2023-10-22",0.85,4,254,5,"2807654"
948419408795555328,"OldTown Large Stufio with Balcony",35804478,"Özlem","Near North Side",41.9087982658133,-87.6347178582092,"Entire home/apt",108,32,6,"2024-01-13",0.95,4,193,6,"R23000103656"
948449767684132480,"Chicago apartment suite",529226301,"Wladyslawa","Portage Park",41.93925,-87.76603,"Entire home/apt",120,1,5,"2023-12-31",0.65,1,252,5,"R23000105600"
948506948618220800,"Eclectic City Haven",440569022,"Jessica","West Town",41.9063725,-87.6946856,"Private room",97,2,6,"2023-10-15",0.77,1,347,6,"R23000104955"
948571208847617280,"Andersonville, amazing location, 3 beds 1.5 bath",42041330,"Barbara","Edgewater",41.9773775,-87.666917,"Entire home/apt",175,3,13,"2024-03-11",2.05,1,54,13,"R23000108470"
948696633272502912,"Bright & Cozy 1BR w/ In-Unit Laundry",490752114,"Sevyn","Lake View",41.9469114317741,-87.6478198299753,"Entire home/apt",84,1,37,"2024-03-05",4.83,9,169,37,"R23000107574"
948777604550276480,"2 Guest Private BR in Bridgeport",514776477,"Ralph","Bridgeport",41.8421658187305,-87.6545027674904,"Private room",27,32,6,"2023-10-16",0.77,64,268,6,"R22000093402"
949198484757784064,"Cozy Studio-free parking/by Chinatown/McCormic",69532286,"Edita","Bridgeport",41.84619,-87.6404,"Entire home/apt",79,1,26,"2024-03-22",3.45,4,347,26,"R21000075159"
949563854198749696,"Coach House with Parking - 3Bedroom/1Bath",449200159,"Nico","Avondale",41.9336634365663,-87.7190611947409,"Entire home/apt",127,1,23,"2024-01-01",2.99,6,57,23,"R22000093155"
950018289397840128,"CozyQueen Suite 10min To Midway Airport & Downtown",506649012,"Legends Property Solutions","Brighton Park",41.8187087137233,-87.7013898272479,"Entire home/apt",60,4,14,"2024-02-25",1.81,1,293,14,"R23000107100"
950065846139779584,"Large Single Family Home 7 Bedrooms",515855788,"Hatice","Near West Side",41.8774426466231,-87.681254002557,"Entire home/apt",255,1,3,"2023-11-05",0.41,12,234,3,"R23000106315"
950231178595795328,"10 min to Chinatown 15 Downtown",514776477,"Ralph","Mckinley Park",41.8372539625267,-87.6682341586028,"Private room",36,1,10,"2024-03-06",1.59,64,330,10,"R22000086858"
950241543888606592,"5 min to CTA Simple & Comfortable",514776477,"Ralph","Mckinley Park",41.8358166170861,-87.6666487108991,"Private room",35,1,7,"2023-12-29",0.91,64,83,7,"R22000086858"
950263225371489024,"5 min to CTA Simple & Comfortable",514776477,"Ralph","Mckinley Park",41.83728,-87.66832,"Private room",35,1,8,"2024-02-10",1.07,64,217,8,"R22000086858"
950283883165479936,"5 min to CTA Simple & Comfortable",514776477,"Ralph","Mckinley Park",41.8370061356295,-87.6666110752295,"Private room",39,1,15,"2024-03-08",1.98,64,339,15,"R22000086858"
950290454110244608,"5 min to CTA Simple & Comfortable",514776477,"Ralph","Mckinley Park",41.83692,-87.66883,"Private room",39,1,3,"2023-11-27",0.58,64,343,3,"R22000086858"
950632941606379776,"The Huron Haven",14268201,"Calvin","West Town",41.894848,-87.6519744,"Entire home/apt",152,2,34,"2024-03-12",4.7,1,312,34,"R23000106015"
950815922184112000,"Cute & Cozy Chicago Basement",188755494,"Beth","Jefferson Park",41.9722107,-87.787623,"Entire home/apt",93,1,10,"2023-11-19",1.6,1,311,10,"R23000108579"
950973449803324032,"Chicago’s Tropical Oasis- Boho Apartment",378232184,"Kimberly","West Town",41.90685,-87.68853,"Entire home/apt",177,1,6,"2024-03-10",0.99,3,158,6,"R23000108515"
951554213240063872,"MAG MILE Designer Flat - Steps to the Lake!",481170999,"Jorge","Near North Side",41.90177,-87.62599,"Entire home/apt",105,2,22,"2024-03-11",3.13,2,293,22,"R23000102093"
951583025393537536,"room for rent near university of chicago no 1",5821667,"Tk","Woodlawn",41.7743775218613,-87.6100533930786,"Private room",30,32,1,"2023-12-10",0.29,6,151,1,""
951896407126397184,"Private BR - 9 min to downtown",514776477,"Ralph","Bridgeport",41.8297221512885,-87.6448243211728,"Private room",45,1,10,"2024-03-05",1.44,64,353,10,"R23000100627"
952204640529550720,"1-bedroom unit w/ breathtaking view!",516569772,"AlIs","Near West Side",41.88266,-87.64306,"Entire home/apt",186,32,14,"2024-02-28",1.98,6,252,14,"R23000102636"
952322435153505792,"Chic and Cozy 2BR in Humboldt Park-Perfect Retreat",30482715,"Sean","Humboldt Park",41.9085398,-87.7291254,"Entire home/apt",142,3,4,"2024-01-01",0.59,6,222,4,"R21000069804"
952364778612506880,"Modern 2bedroom Garden apartment free parking !",53762710,"Monica","Jefferson Park",41.9826277649438,-87.7778129652143,"Entire home/apt",80,32,3,"2024-01-14",0.48,3,316,3,""
952695583602084992,"Modern 1BR on Devon, Chicago",246026382,"Eaton","West Ridge",41.9972905700667,-87.6947656951322,"Entire home/apt",114,3,18,"2024-03-10",2.49,1,183,18,"R23000105101"
952804942141788032,"3BR/3B Duplex in Old Town with Garage Parking",325080460,"Cameron","Near North Side",41.9095887,-87.6418416,"Entire home/apt",395,7,1,"2024-03-04",1,1,270,1,"R23000111399"
952833180344231680,"Trendy Getaway in Wicker Park",409349669,"Mark","West Town",41.9017888376684,-87.664079871805,"Entire home/apt",198,1,10,"2023-12-18",1.38,5,113,10,"R23000104493"
952834179407110400,"Wrigley Penthouse w/Private Roof Deck and Parking",169297663,"William","Lake View",41.9450337083989,-87.6572677794036,"Entire home/apt",195,1,13,"2024-03-06",1.78,22,266,13,"R23000103638"
952860481233907968,"Bronzeville Chill",64124370,"Rai","Grand Boulevard",41.8065348404675,-87.6073921099305,"Private room",60,1,3,"2024-02-25",1,1,267,3,"R23000111106"
952914844170942848,"Central Spacious Studio with Private Balcony",35804478,"Özlem","Near North Side",41.9069875358488,-87.6349863390723,"Entire home/apt",81,1,17,"2024-03-17",2.39,4,183,17,"R23000102656"
952952103794454528,"room for rent near university of chicago no 2",5821667,"Tk","Woodlawn",41.7754543667014,-87.6082855866195,"Private room",32,32,1,"2024-01-31",0.57,6,165,1,""
952982899650001664,"Chic Lincoln Park Escape in Historic Building",35804478,"Özlem","Lincoln Park",41.9288213921712,-87.6409727651301,"Entire home/apt",120,1,9,"2024-03-23",1.35,4,184,9,"R23000106456"
953015761932664192,"Cozy Pilsen Apartment",42868825,"Rosa","Lower West Side",41.8517398587539,-87.6795919493278,"Entire home/apt",101,2,15,"2024-03-09",2.46,1,277,15,"R23000108818"
953161355382709632,"Cozy Apartment in Woodlawn with Private Entrance",20440978,"Vidal","Woodlawn",41.7811727044419,-87.6073552116394,"Entire home/apt",120,2,5,"2023-10-11",0.69,1,263,5,"R23000106406"
953222792399975680,"UIC / Little Italy - Historic 2 Bed 1 Bath Apt.",215444392,"Jenna","Near West Side",41.8704693,-87.6625796,"Entire home/apt",80,2,11,"2024-03-04",1.7,2,184,11,"R22000094368"
953552490159108864,"Unique Charm in Historic Lincoln Park-Convertible",527879616,"Cihan","Lincoln Park",41.9277807176664,-87.641212012828,"Entire home/apt",132,32,22,"2024-02-25",2.99,4,245,22,"R23000106458"
953694919611587968,"Ultra Modern Beverly Suite",471675196,"Eric","Morgan Park",41.69285,-87.67223,"Entire home/apt",106,1,35,"2024-03-23",4.77,6,231,35,"R23000106248"
953698536801561344,"2 bedroom lovely spacious Suite",471675196,"Eric","Morgan Park",41.69082,-87.67216,"Entire home/apt",93,1,32,"2024-03-22",4.36,6,229,32,"R23000106248"
953734178944759680,"Spacious Studio Unit",515855788,"Hatice","Lincoln Park",41.9288002219755,-87.6392272545614,"Entire home/apt",110,32,5,"2024-01-06",0.73,12,202,5,"R23000105664"
954193016255338368,"Red Door Lincoln Park Apartment",46080480,"Ewa","Lincoln Park",41.9293388055683,-87.6567242893446,"Entire home/apt",98,3,25,"2024-03-21",3.66,1,281,25,"R23000107291"
954290865421456896,"Funky Logan Lair",124776282,"Jeff","Humboldt Park",41.9130319,-87.709928,"Entire home/apt",100,1,14,"2024-03-04",2.09,1,53,14,"R23000103794"
954356008805806336,"Charming Mexican Inspired Studio (Casa Chingón)",446082257,"Marcos","Logan Square",41.9227401,-87.6880188,"Entire home/apt",70,3,8,"2024-03-22",2.67,1,46,8,"R23000110702"
954396051180062976,"McCormick 2B/2Ba for up to 6 guests w Opt Parking",395498979,"Milan","Near South Side",41.85526,-87.62526,"Entire home/apt",168,2,9,"2024-01-23",1.33,77,319,9,"2792126"
954407125778300160,"Cloud9 | Gym&Yoga| Co-working| Best View | The Hue",248760412,"Cloud9","West Town",41.89466,-87.65282,"Entire home/apt",202,2,11,"2024-03-13",1.68,57,286,11,"2924077"
954440146699385088,"Spacious 3 Bedroom Tri Taylor United Center UIC",527879616,"Cihan","Near West Side",41.8684670529407,-87.6868174855247,"Entire home/apt",149,1,14,"2024-02-18",1.93,4,229,14,"R23000106607"
954631482828782336,"Minty Fresh!",396677354,"Aaron","Lake View",41.934035272945,-87.6520354954107,"Entire home/apt",65,2,18,"2024-03-19",2.49,4,314,18,"R23000102379"
954985942589756160,"Lovely Spacious 1 bedroom Unit",527879616,"Cihan","Near North Side",41.90668,-87.63377,"Entire home/apt",102,1,22,"2024-03-17",3,4,261,22,"R23000105607"
955190634465301120,"Beverly/Evergreen Park Home",531123210,"Keturah","Washington Heights",41.70554,-87.64876,"Entire home/apt",131,1,1,"2024-03-17",1,1,262,1,"R23000110738"
955236891307087360,"3-BR Gem Apartment with In-Unit Laundry",429410420,"Yval","Avondale",41.93729,-87.72076,"Entire home/apt",81,1,23,"2024-03-09",3.43,9,279,23,"R22000092275"
955286661498636544,"Modern Family-Friendly Home in the Heart of Pilsen",170745234,"Ann","Lower West Side",41.8571516196793,-87.6515993193107,"Entire home/apt",343,2,8,"2024-03-10",1.18,1,120,8,"R23000106719"
955302852404140032,"O1. Next to Downtown",220441747,"Luiz","East Garfield Park",41.87331,-87.69271,"Private room",33,2,16,"2024-03-05",2.21,10,217,16,"R21000070719"
955305742136263680,"O2. Next to Downtown",220441747,"Luiz","East Garfield Park",41.87435,-87.69477,"Private room",33,2,15,"2024-03-06",2.24,10,221,15,"R21000070719"
955308533660056192,"O3. Next to Downtown",220441747,"Luiz","East Garfield Park",41.87429,-87.6947,"Private room",33,2,13,"2024-01-25",1.94,10,222,13,"R21000070719"
955311266515703296,"O4. Next to Downtown",220441747,"Luiz","East Garfield Park",41.874221173594,-87.6945137437214,"Private room",29,2,13,"2024-02-14",1.8,10,219,13,"R21000070719"
955452935354669312,"Modern Luxury in Bronzeville Steps from Hyde Park",531180865,"Cornell","Grand Boulevard",41.80507,-87.61366,"Entire home/apt",101,32,9,"2024-02-12",1.24,2,178,9,"R23000097268"
955755972868671744,"PVT Suite, near downtown",425522201,"Steven","Douglas",41.83028,-87.62756,"Private room",71,2,3,"2024-02-27",0.41,9,77,3,"R23000106414"
955758877506155392,"Updated PVT Room, near Hosp",425522201,"Steven","Douglas",41.8299273915058,-87.6275415007892,"Private room",62,2,5,"2024-02-13",0.72,9,81,5,"R23000106414"
955772207116632064,"Comfy updated PVT room, centrally located",425522201,"Steven","Douglas",41.83034,-87.62852,"Private room",59,2,3,"2024-03-17",0.54,9,81,3,"R23000106414"
955808905318535936,"Stylish Cozy 2BR Apt|Near Train Station|Groceries",393979172,"Lucero","West Town",41.907437797331,-87.6692173532411,"Entire home/apt",134,2,9,"2024-03-23",1.53,1,363,9,"R23000106555"
955827179575441664,"PVT room in Beautiful home near McCormick place",425522201,"Steven","Douglas",41.82823,-87.62877,"Private room",61,2,4,"2024-03-19",0.55,9,81,4,"R23000106414"
956005013785068800,"Lux 4BR Lakeshore: W/Rftop Book Now!",327131692,"David","South Shore",41.77157,-87.57612,"Entire home/apt",300,2,1,"2024-03-18",1,2,349,1,"R24000113360"
956450745535050496,"Sleep14 | Downtown, Vintage 5bd/2ba (gym+patio)",98193524,"Mary And JW","Loop",41.8727717388321,-87.6273838175926,"Entire home/apt",478,3,1,"2023-12-01",0.26,31,137,1,"R21000064443"
956631172832530176,"Quaint Apt near UChicago, Wifi + Parking + Laundry",531486164,"Ashley","Woodlawn",41.78202,-87.59454,"Entire home/apt",98,1,15,"2024-03-17",3.98,1,187,15,"R22000087511"
956943968798513280,"Home! Away From Home",531536524,"Andrew","Auburn Gresham",41.747512,-87.6496465,"Entire home/apt",264,2,3,"2023-10-08",0.45,1,269,3,"R23000107261"
957116437491258368,"Bronzeville/ UofC Greystone Free parking, wifi",408740232,"Magnificent","Grand Boulevard",41.81897,-87.61419,"Entire home/apt",122,1,28,"2024-03-18",4.14,2,134,28,"R23000105096"
957427481018832128,"Wicker Park | Spacious 3BR Duplex w/ free parking!",523139407,"Laura","West Town",41.9071699090617,-87.6722549899805,"Entire home/apt",280,1,22,"2024-03-11",3.03,2,197,22,"R23000106241"
957466095208648320,"Lakeside Retreat: Charming Greystone Near Downtown",531703449,"Kim","Kenwood",41.8153577712298,-87.5953559858708,"Entire home/apt",130,2,2,"2024-03-17",2,1,158,2,"R23000112503"
957513758043217664,"WP2S-Min away from U of C and Hyde Park 3a",45957293,"Deidra","Washington Park",41.7874,-87.61548,"Private room",45,5,6,"2024-03-19",1.05,5,160,6,"R23000109203"
957853825395068160,"Modern 2Bdrm Condo w Private Deck, In Unit Laundry",78707991,"Kyra","Hyde Park",41.8004,-87.59051,"Entire home/apt",125,21,1,"2024-03-09",1,1,159,1,"R21000073097"
957899114093441792,"Central Beautiful One-Bedroom in OldTown",527879616,"Cihan","Near North Side",41.9072459791407,-87.6351112447075,"Entire home/apt",169,32,17,"2024-03-17",2.43,4,200,17,"R23000106007"
957926507425557760,"Chicago's Most Desired Location! Independent Home!",441774017,"Meir","West Ridge",42.01388,-87.70806,"Entire home/apt",187,1,4,"2024-03-17",1,1,248,4,"R23000109586"
958112700377505408,"Private Coach HouseLogan Square",531855616,"Sadot","Logan Square",41.9291975767226,-87.7072433754802,"Entire home/apt",295,2,7,"2024-03-17",1.03,1,222,7,"R23000106571"
958116598977972736,"Urban Cottage",531882574,"Alexander","Bridgeport",41.8262913,-87.6433042,"Entire home/apt",101,2,13,"2024-03-17",1.79,1,109,13,"R23000103798"
958176890537691520,"Chic & Comfy • Close to Wrigley",68913736,"Nicole","Uptown",41.9560699,-87.654185,"Entire home/apt",105,1,15,"2024-03-20",2.11,1,268,15,"R23000106808"
958668282791895808,"Room In Charming English Tudor",48862328,"Ron","Dunning",41.9421772,-87.7961411,"Private room",44,1,3,"2023-11-23",0.54,1,261,3,"R23000106940"
958748653397696256,"The Metropolitan Retreat (2BD/2BA)",1118796,"Stephanie","Near South Side",41.86427,-87.62252,"Entire home/apt",173,1,19,"2024-03-09",3,16,251,19,"R23000100464"
958848887231807232,"Quaint Chicago Condo: Near Lincoln Park & DePaul!",121719854,"Evolve","Lincoln Park",41.91688,-87.64451,"Entire home/apt",147,2,6,"2023-12-27",0.95,42,302,6,"R23000104074"
958906309009494016,"Lux Home w/garage, 1st floor bdrms & rooftop deck!",3680567,"Sarah","Logan Square",41.9300007817837,-87.691884552575,"Entire home/apt",604,2,10,"2024-03-17",2.48,2,164,10,"R23000109161"
959002387465777920,"Warming studio with queen bed for two in Chicago",267807504,"Long","West Ridge",41.9942080206472,-87.6902871043937,"Entire home/apt",63,2,26,"2024-02-27",3.8,1,164,26,"R23000106394"
959461040529310080,"Prime & Comfy 1BR Apt: In-Unit Laundry Included!",148973907,"Mia & Noah","Near West Side",41.8852576258902,-87.6429987416044,"Entire home/apt",66,1,21,"2024-02-26",3.1,10,67,21,"R23000104581"
959504382499255296,"New Jr 1 bed + balcony downtown!",33127842,"Kari","Loop",41.8864623,-87.6201026,"Entire home/apt",107,32,1,"2023-12-25",0.33,19,179,1,""
959571337675133568,"Toad Hall near Wrigley",3230291,"David","Lake View",41.9609028496905,-87.6665478529979,"Entire home/apt",68,2,18,"2024-03-12",2.54,16,259,18,"R23000103588"
959712797328042240,"High-Floor Stylish Apt in Chi!",33127842,"Kari","Loop",41.8857098064981,-87.6209141508065,"Entire home/apt",127,32,2,"2024-02-06",0.57,19,179,2,""
960123019797576320,"Logan Square Garden Apartment",532401571,"Todd","Avondale",41.93581,-87.70667,"Entire home/apt",108,2,1,"2024-03-17",1,1,111,1,"R23000111938"
960158967188957184,"Entire Home + Jaccuzi! Gem in Chicago 4BD/3BA",378232184,"Kimberly","Hermosa",41.9307468586848,-87.7359888391728,"Entire home/apt",303,2,6,"2024-01-19",0.92,3,227,6,"R23000107769"
960249964673604992,"McCormick 2br/2ba Oasis Parking/Patio/Gym/sleeps 6",370154553,"Innesa","Near South Side",41.85367,-87.62377,"Entire home/apt",168,1,9,"2023-12-31",1.33,19,348,9,"2792126"
960287083603386368,"Feel like home in this cute 1B apt",518917937,"Bella","Uptown",41.95539,-87.64994,"Entire home/apt",87,2,7,"2023-12-20",1.03,26,269,7,"2845517"
